Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date,TXN_Prefix,TXN_Number
Txn_8003664,Sandwich,1,4,4,Credit Card,Not Provided,2023-11-26,TXN,8003664
Txn_3872616,Cake,2,3,6,Not Provided,Takeaway,2023-10-23,TXN,3872616
Txn_3659483,Smoothie,3,4,12,Cash,Not Provided,2023-05-14,TXN,3659483
Txn_1688499,Smoothie,2,4,8,Credit Card,Not Provided,2023-03-23,TXN,1688499
Txn_5632556,Juice,4,3,,Digital Wallet,In-Store,2023-05-16,TXN,5632556
Txn_7954416,Coffee,1,2,2,Digital Wallet,In-Store,2023-06-04,TXN,7954416
Txn_7845656,Juice,3,3,9,Credit Card,Takeaway,Date Not Recorded,TXN,7845656
Txn_7421687,Coffee,5,2,10,Credit Card,In-Store,2023-11-18,TXN,7421687
Txn_2444134,Not Provided,2,4,8,Credit Card,In-Store,2023-01-16,TXN,2444134
Txn_3793672,Cookie,5,1,5,Credit Card,Not Provided,2023-01-14,TXN,3793672
Txn_1903825,Salad,4,5,20,Digital Wallet,Takeaway,2023-04-01,TXN,1903825
Txn_4267136,Tea,1,1.5,1.5,Credit Card,In-Store,2023-08-02,TXN,4267136
Txn_6281616,Coffee,4,2,8,Not Provided,Not Provided,2023-08-19,TXN,6281616
Txn_6567287,Cookie,4,1,4,Digital Wallet,Takeaway,Date Not Recorded,TXN,6567287
Txn_3743107,Coffee,4,2,8,Cash,Not Provided,2023-01-14,TXN,3743107
Txn_6739664,Salad,3,5,15,Cash,Not Provided,2023-09-12,TXN,6739664
Txn_8343149,Juice,3,3,15,Digital Wallet,In-Store,2023-10-28,TXN,8343149
Txn_2376870,Not Provided,5,4,20,Digital Wallet,Not Provided,Date Not Recorded,TXN,2376870
Txn_2025634,Not Provided,1,4,4,Not Provided,Not Provided,Date Not Recorded,TXN,2025634
Txn_7187140,Juice,2,3,6,Credit Card,In-Store,2023-05-25,TXN,7187140
Txn_6988675,Coffee,1,2,2,Not Provided,In-Store,2023-02-24,TXN,6988675
Txn_1108326,Cake,2,3,,Not Provided,Takeaway,Date Not Recorded,TXN,1108326
Txn_6544160,Salad,3,5,5,Not Provided,Not Provided,2023-02-05,TXN,6544160
Txn_3053494,Not Provided,5,3,15,Digital Wallet,In-Store,2023-06-11,TXN,3053494
Txn_9653700,Not Provided,1,3,3,Credit Card,Not Provided,2023-03-12,TXN,9653700
Txn_4623303,Smoothie,3,4,12,Not Provided,In-Store,2023-01-29,TXN,4623303
Txn_7568175,Salad,1,5,5,Cash,In-Store,2023-11-06,TXN,7568175
Txn_4968258,Smoothie,2,4,8,Not Provided,Takeaway,2023-05-14,TXN,4968258
Txn_8843061,Smoothie,1,4,4,Cash,Takeaway,2023-11-10,TXN,8843061
Txn_5666241,Cookie,3,1,4,Not Provided,Takeaway,2023-07-18,TXN,5666241
Txn_7079566,Juice,4,3,12,Digital Wallet,In-Store,2023-10-20,TXN,7079566
Txn_3937788,Smoothie,1,4,4,Cash,In-Store,2023-06-27,TXN,3937788
Txn_3397034,Cake,4,3,12,Not Provided,Not Provided,2023-04-11,TXN,3397034
Txn_8343414,Salad,2,5,10,Credit Card,Takeaway,2023-02-28,TXN,8343414
Txn_4204491,Smoothie,2,4,8,Digital Wallet,Not Provided,2023-04-25,TXN,4204491
Txn_4801327,Cake,5,3,15,Cash,In-Store,2023-02-03,TXN,4801327
Txn_4276482,Sandwich,4,4,16,Not Provided,Takeaway,2023-08-26,TXN,4276482
Txn_6025054,Coffee,1,2,2,Credit Card,Takeaway,2023-03-10,TXN,6025054
Txn_1485725,Salad,5,5,25,Not Provided,In-Store,2023-12-10,TXN,1485725
Txn_9929033,Coffee,2,2,4,Cash,Takeaway,2023-02-17,TXN,9929033
Txn_1888706,Cookie,1,1,1,Not Provided,Takeaway,2023-11-26,TXN,1888706
Txn_7495804,Juice,3,3,9,Credit Card,Takeaway,2023-11-24,TXN,7495804
Txn_5133476,Juice,4,3,12,Not Provided,Not Provided,2023-03-17,TXN,5133476
Txn_5542500,Sandwich,3,4,12,Credit Card,Not Provided,2023-07-19,TXN,5542500
Txn_5895330,Salad,5,5,25,Not Provided,In-Store,2023-05-12,TXN,5895330
Txn_5351447,Salad,4,5,20,Not Provided,Not Provided,2023-07-20,TXN,5351447
Txn_8505782,Cookie,2,1,2,Not Provided,In-Store,2023-11-24,TXN,8505782
Txn_8365530,Not Provided,4,3,16,Not Provided,Takeaway,2023-03-10,TXN,8365530
Txn_2357107,Sandwich,1,4,4,Not Provided,In-Store,2023-07-05,TXN,2357107
Txn_1371708,Cookie,2,1,2,Not Provided,Takeaway,2023-03-14,TXN,1371708
Txn_6265785,Not Provided,5,5,25,Credit Card,Takeaway,2023-08-26,TXN,6265785
Txn_6806563,Coffee,1,2,2,Not Provided,Not Provided,2023-04-16,TXN,6806563
Txn_8183734,Cookie,2,1,2,Digital Wallet,In-Store,2023-08-25,TXN,8183734
Txn_6882503,Tea,1,1.5,1.5,Not Provided,In-Store,2023-01-02,TXN,6882503
Txn_2785654,Tea,1,1.5,1.5,Credit Card,Takeaway,2023-02-21,TXN,2785654
Txn_1453579,Sandwich,5,4,20,Not Provided,Not Provided,2023-01-21,TXN,1453579
Txn_1121833,Coffee,4,2,8,Credit Card,In-Store,2023-03-16,TXN,1121833
Txn_1277989,Not Provided,5,1.5,7.5,Not Provided,In-Store,2023-08-09,TXN,1277989
Txn_8249996,Not Provided,3,1,4,Digital Wallet,Not Provided,2023-09-19,TXN,8249996
Txn_7471281,Sandwich,5,4,20,Not Provided,Not Provided,2023-06-16,TXN,7471281
Txn_1512159,Cake,2,3,6,Credit Card,In-Store,2023-11-25,TXN,1512159
Txn_4008899,Salad,4,5,20,Not Provided,Not Provided,2023-05-07,TXN,4008899
Txn_4566950,Coffee,2,2,4,Cash,Takeaway,2023-09-29,TXN,4566950
Txn_6648081,Salad,4,5,20,Not Provided,Takeaway,2023-04-24,TXN,6648081
Txn_5094936,Coffee,4,2,8,Not Provided,In-Store,2023-07-12,TXN,5094936
Txn_8154928,Tea,3,1.5,,Credit Card,Not Provided,2023-07-26,TXN,8154928
Txn_6550707,Coffee,1,2,2,Digital Wallet,Not Provided,2023-03-01,TXN,6550707
Txn_3676019,Juice,4,3,12,Digital Wallet,Not Provided,2023-11-07,TXN,3676019
Txn_2486026,Tea,5,1.5,7.5,Digital Wallet,In-Store,2023-03-26,TXN,2486026
Txn_9644830,Cookie,1,1,1,Not Provided,Not Provided,2023-11-24,TXN,9644830
Txn_3219378,Salad,3,5,15,Digital Wallet,In-Store,2023-12-04,TXN,3219378
Txn_6372515,Cookie,1,1,1,Digital Wallet,In-Store,2023-11-22,TXN,6372515
Txn_4692681,Tea,2,1.5,3,Not Provided,Not Provided,2023-06-02,TXN,4692681
Txn_9364172,Tea,4,1.5,6,Not Provided,Takeaway,2023-03-18,TXN,9364172
Txn_4745933,Salad,1,5,5,Digital Wallet,In-Store,2023-11-05,TXN,4745933
Txn_6540267,Salad,2,5,10,Not Provided,Takeaway,2023-09-26,TXN,6540267
Txn_6994245,Coffee,4,2,8,Digital Wallet,In-Store,2023-12-30,TXN,6994245
Txn_8973007,Coffee,5,2,10,Not Provided,Takeaway,2023-02-07,TXN,8973007
Txn_5108183,Smoothie,3,4,16,Credit Card,Not Provided,2023-08-31,TXN,5108183
Txn_8103630,Cookie,1,1,1,Digital Wallet,Takeaway,2023-03-08,TXN,8103630
Txn_2575160,Tea,5,1.5,7.5,Not Provided,Not Provided,2023-01-02,TXN,2575160
Txn_8002309,Sandwich,1,4,4,Not Provided,Not Provided,2023-04-04,TXN,8002309
Txn_3252542,Sandwich,5,4,20,Digital Wallet,In-Store,2023-09-22,TXN,3252542
Txn_4775220,Juice,3,3,9,Not Provided,Takeaway,2023-07-21,TXN,4775220
Txn_4413197,Tea,4,1.5,6,Digital Wallet,Not Provided,2023-09-06,TXN,4413197
Txn_1283149,Salad,2,5,10,Credit Card,In-Store,2023-01-23,TXN,1283149
Txn_6822426,Cake,5,3,15,Digital Wallet,In-Store,2023-05-27,TXN,6822426
Txn_8210816,Salad,4,5,20,Digital Wallet,Takeaway,2023-08-12,TXN,8210816
Txn_5896728,Juice,4,3,12,Digital Wallet,Takeaway,2023-10-06,TXN,5896728
Txn_4407308,Tea,4,1.5,6,Digital Wallet,In-Store,2023-09-19,TXN,4407308
Txn_7710078,Juice,2,3,6,Credit Card,Takeaway,2023-12-05,TXN,7710078
Txn_5206046,Sandwich,3,4,12,Not Provided,In-Store,Date Not Recorded,TXN,5206046
Txn_6016707,Juice,1,3,3,Cash,In-Store,2023-06-27,TXN,6016707
Txn_7895436,Cake,3,3,9,Not Provided,Not Provided,2023-09-09,TXN,7895436
Txn_3600632,Not Provided,4,2,8,Cash,Takeaway,2023-12-09,TXN,3600632
Txn_4565969,Coffee,3,2,6,Not Provided,Takeaway,2023-03-16,TXN,4565969
Txn_7821478,Cake,4,3,12,Cash,In-Store,2023-05-24,TXN,7821478
Txn_2971555,Cake,1,3,3,Cash,Not Provided,2023-02-24,TXN,2971555
Txn_1465364,Tea,4,1.5,6,Digital Wallet,In-Store,Date Not Recorded,TXN,1465364
Txn_9664173,Sandwich,1,4,4,Not Provided,In-Store,2023-03-20,TXN,9664173
Txn_4049270,Not Provided,5,2,10,Digital Wallet,In-Store,2023-07-28,TXN,4049270
Txn_4731715,Coffee,5,2,10,Not Provided,Not Provided,2023-03-14,TXN,4731715
Txn_3377626,Cookie,5,1,5,Cash,In-Store,2023-07-23,TXN,3377626
Txn_5753111,Salad,1,5,5,Credit Card,Not Provided,2023-04-25,TXN,5753111
Txn_2054549,Smoothie,3,4,4,Not Provided,In-Store,2023-04-07,TXN,2054549
Txn_6996548,Coffee,3,2,2,Credit Card,Not Provided,2023-06-24,TXN,6996548
Txn_6761402,Not Provided,1,2,2,Not Provided,Takeaway,2023-08-31,TXN,6761402
Txn_1983842,Cake,5,3,15,Digital Wallet,Not Provided,2023-03-16,TXN,1983842
Txn_4982165,Tea,1,1.5,1.5,Credit Card,Takeaway,2023-04-12,TXN,4982165
Txn_5679295,Tea,5,1.5,7.5,Not Provided,Takeaway,2023-04-30,TXN,5679295
Txn_9194266,Salad,5,5,25,Cash,Not Provided,2023-10-30,TXN,9194266
Txn_1141920,Coffee,4,2,8,Digital Wallet,Not Provided,2023-10-26,TXN,1141920
Txn_8878500,Salad,4,5,20,Not Provided,Not Provided,2023-02-24,TXN,8878500
Txn_1012349,Not Provided,4,3,12,Cash,In-Store,2023-07-08,TXN,1012349
Txn_3811655,Smoothie,2,4,,Not Provided,Not Provided,Date Not Recorded,TXN,3811655
Txn_1581562,Coffee,2,2,4,Cash,In-Store,2023-01-01,TXN,1581562
Txn_6762236,Juice,4,3,12,Not Provided,In-Store,2023-01-17,TXN,6762236
Txn_1041891,Cookie,5,1,5,Not Provided,Not Provided,2023-08-09,TXN,1041891
Txn_6467796,Not Provided,5,2,10,Credit Card,Takeaway,2023-10-25,TXN,6467796
Txn_8701045,Not Provided,2,3,6,Cash,In-Store,2023-06-07,TXN,8701045
Txn_9656325,Not Provided,2,2,4,Credit Card,Takeaway,2023-03-31,TXN,9656325
Txn_2716560,Sandwich,4,4,16,Credit Card,Takeaway,2023-08-29,TXN,2716560
Txn_4141941,Coffee,2,2,4,Digital Wallet,In-Store,2023-05-18,TXN,4141941
Txn_4633505,Not Provided,3,1.5,4.5,Digital Wallet,Takeaway,2023-08-25,TXN,4633505
Txn_5283053,Juice,4,3,12,Digital Wallet,Not Provided,2023-04-30,TXN,5283053
Txn_1054912,Sandwich,3,4,12,Cash,Not Provided,2023-08-02,TXN,1054912
Txn_9100081,Juice,1,3,3,Cash,Not Provided,2023-08-18,TXN,9100081
Txn_5129701,Smoothie,2,4,8,Credit Card,Takeaway,2023-11-09,TXN,5129701
Txn_7021592,Salad,4,5,20,Credit Card,In-Store,2023-07-01,TXN,7021592
Txn_8644119,Sandwich,3,4,20,Not Provided,Not Provided,2023-10-01,TXN,8644119
Txn_3041142,Smoothie,3,4,12,Digital Wallet,Not Provided,2023-12-22,TXN,3041142
Txn_5618631,Coffee,5,2,10,Credit Card,In-Store,2023-12-21,TXN,5618631
Txn_6496379,Sandwich,1,4,4,Cash,Takeaway,2023-12-24,TXN,6496379
Txn_1486119,Cookie,4,1,4,Not Provided,Not Provided,2023-08-24,TXN,1486119
Txn_2386202,Salad,4,5,20,Cash,In-Store,2023-01-22,TXN,2386202
Txn_6836109,Coffee,4,2,8,Not Provided,Takeaway,2023-04-09,TXN,6836109
Txn_9190061,Salad,5,5,25,Cash,Takeaway,2023-06-14,TXN,9190061
Txn_1691512,Smoothie,1,4,4,Not Provided,Not Provided,2023-03-25,TXN,1691512
Txn_1059293,Not Provided,5,4,20,Not Provided,Not Provided,2023-12-04,TXN,1059293
Txn_8813052,Tea,4,1.5,6,Not Provided,In-Store,Date Not Recorded,TXN,8813052
Txn_2495471,Salad,3,5,15,Credit Card,Takeaway,2023-10-22,TXN,2495471
Txn_7708201,Salad,3,5,15,Cash,Not Provided,2023-01-04,TXN,7708201
Txn_2038871,Tea,2,1.5,3,Not Provided,Takeaway,2023-07-15,TXN,2038871
Txn_7195393,Salad,2,5,10,Credit Card,In-Store,2023-01-24,TXN,7195393
Txn_8022892,Sandwich,4,4,16,Digital Wallet,In-Store,2023-08-07,TXN,8022892
Txn_4298189,Coffee,1,2,2,Digital Wallet,In-Store,2023-10-13,TXN,4298189
Txn_4967446,Sandwich,1,4,4,Not Provided,In-Store,2023-07-11,TXN,4967446
Txn_3368231,Tea,3,1.5,4.5,Not Provided,Not Provided,2023-08-11,TXN,3368231
Txn_7353699,Tea,5,1.5,7.5,Digital Wallet,Not Provided,2023-07-20,TXN,7353699
Txn_6888998,Coffee,5,2,10,Not Provided,Not Provided,2023-02-27,TXN,6888998
Txn_3541304,Sandwich,3,4,12,Cash,In-Store,2023-04-22,TXN,3541304
Txn_8188818,Tea,2,1.5,3,Not Provided,Not Provided,2023-10-07,TXN,8188818
Txn_9431971,Smoothie,1,4,4,Credit Card,Not Provided,2023-07-17,TXN,9431971
Txn_4543742,Coffee,3,2,6,Digital Wallet,Not Provided,2023-03-28,TXN,4543742
Txn_5961027,Cake,2,3,6,Cash,In-Store,Date Not Recorded,TXN,5961027
Txn_1807140,Salad,3,5,5,Cash,Not Provided,2023-03-22,TXN,1807140
Txn_3007866,Juice,4,3,12,Credit Card,In-Store,2023-04-14,TXN,3007866
Txn_6779377,Smoothie,5,4,20,Not Provided,In-Store,2023-10-06,TXN,6779377
Txn_7053830,Coffee,3,2,6,Digital Wallet,Not Provided,2023-02-14,TXN,7053830
Txn_3660048,Cake,1,3,3,Credit Card,Not Provided,Date Not Recorded,TXN,3660048
Txn_6522299,Tea,2,1.5,3,Cash,Not Provided,2023-08-29,TXN,6522299
Txn_5811766,Cake,5,3,15,Digital Wallet,In-Store,Date Not Recorded,TXN,5811766
Txn_2848421,Cookie,1,1,1,Digital Wallet,In-Store,2023-08-07,TXN,2848421
Txn_4935533,Not Provided,1,4,4,Not Provided,In-Store,2023-06-12,TXN,4935533
Txn_2389320,Coffee,2,2,4,Not Provided,Takeaway,2023-07-26,TXN,2389320
Txn_8423155,Coffee,1,2,2,Not Provided,Takeaway,2023-07-03,TXN,8423155
Txn_6053617,Sandwich,2,4,8,Credit Card,Not Provided,2023-11-25,TXN,6053617
Txn_8384372,Tea,4,1.5,6,Digital Wallet,Not Provided,2023-08-07,TXN,8384372
Txn_3426338,Salad,1,5,5,Cash,In-Store,2023-07-31,TXN,3426338
Txn_4581359,Juice,2,3,6,Credit Card,Not Provided,2023-03-22,TXN,4581359
Txn_3561451,Salad,4,5,20,Credit Card,Not Provided,2023-05-31,TXN,3561451
Txn_7768989,Sandwich,2,4,,Cash,In-Store,2023-10-02,TXN,7768989
Txn_5963316,Tea,2,1.5,3,Credit Card,Takeaway,2023-06-25,TXN,5963316
Txn_4265942,Coffee,5,2,10,Not Provided,Not Provided,2023-04-24,TXN,4265942
Txn_6014389,Cookie,5,1,5,Credit Card,In-Store,2023-07-21,TXN,6014389
Txn_7358729,Cookie,2,1,2,Cash,Takeaway,2023-02-25,TXN,7358729
Txn_9815521,Sandwich,3,4,12,Credit Card,In-Store,2023-05-26,TXN,9815521
Txn_8325221,Not Provided,2,2,4,Credit Card,Not Provided,2023-11-17,TXN,8325221
Txn_8267031,Cake,3,3,6,Not Provided,Takeaway,2023-03-28,TXN,8267031
Txn_1950187,Tea,2,1.5,3,Credit Card,Takeaway,2023-04-13,TXN,1950187
Txn_9518691,Salad,2,5,10,Credit Card,Not Provided,2023-03-30,TXN,9518691
Txn_3612790,Smoothie,1,4,4,Not Provided,Not Provided,2023-09-01,TXN,3612790
Txn_5436816,Salad,3,5,15,Credit Card,Not Provided,2023-08-04,TXN,5436816
Txn_7896586,Sandwich,2,4,8,Credit Card,Not Provided,2023-09-04,TXN,7896586
Txn_5835004,Smoothie,5,4,20,Credit Card,In-Store,2023-04-14,TXN,5835004
Txn_3774886,Sandwich,3,4,12,Not Provided,Not Provided,2023-06-01,TXN,3774886
Txn_5950951,Salad,1,5,5,Credit Card,In-Store,2023-04-10,TXN,5950951
Txn_3918096,Juice,4,3,12,Not Provided,Not Provided,2023-08-17,TXN,3918096
Txn_2786231,Juice,1,3,3,Cash,Takeaway,2023-08-17,TXN,2786231
Txn_3803063,Not Provided,4,3,12,Credit Card,Takeaway,2023-11-23,TXN,3803063
Txn_4262451,Coffee,1,2,2,Digital Wallet,Takeaway,2023-10-16,TXN,4262451
Txn_4773210,Coffee,1,2,2,Credit Card,Not Provided,2023-11-29,TXN,4773210
Txn_1231366,Sandwich,3,4,12,Digital Wallet,Takeaway,2023-11-28,TXN,1231366
Txn_6596377,Cookie,5,1,5,Not Provided,Not Provided,2023-08-02,TXN,6596377
Txn_2713279,Cookie,4,1,4,Digital Wallet,In-Store,2023-02-12,TXN,2713279
Txn_4247602,Salad,5,5,25,Credit Card,Takeaway,2023-07-13,TXN,4247602
Txn_2446298,Juice,3,3,15,Not Provided,In-Store,2023-05-21,TXN,2446298
Txn_7258784,Not Provided,4,2,8,Cash,In-Store,2023-09-21,TXN,7258784
Txn_5164540,Tea,2,1.5,3,Not Provided,Takeaway,2023-01-05,TXN,5164540
Txn_6488040,Salad,1,5,,Digital Wallet,Takeaway,2023-05-20,TXN,6488040
Txn_9850842,Tea,3,1.5,4.5,Not Provided,Not Provided,2023-01-23,TXN,9850842
Txn_7269738,Cookie,3,1,3,Cash,Not Provided,2023-05-26,TXN,7269738
Txn_2638760,Cake,5,3,15,Cash,Not Provided,2023-02-09,TXN,2638760
Txn_3459152,Cake,3,3,9,Digital Wallet,Not Provided,2023-06-28,TXN,3459152
Txn_8013818,Tea,2,1.5,3,Not Provided,Not Provided,2023-07-24,TXN,8013818
Txn_8077367,Tea,3,1.5,7.5,Credit Card,Not Provided,2023-02-27,TXN,8077367
Txn_6643922,Coffee,5,2,10,Digital Wallet,In-Store,2023-06-24,TXN,6643922
Txn_8388056,Salad,1,5,5,Credit Card,Not Provided,2023-06-23,TXN,8388056
Txn_4728936,Juice,4,3,12,Digital Wallet,Takeaway,2023-02-27,TXN,4728936
Txn_6386388,Tea,3,1.5,4.5,Credit Card,Takeaway,2023-05-21,TXN,6386388
Txn_9443285,Cake,2,3,6,Credit Card,Not Provided,2023-05-27,TXN,9443285
Txn_6377838,Cake,2,3,6,Digital Wallet,Takeaway,2023-02-19,TXN,6377838
Txn_7483986,Salad,2,5,10,Not Provided,Takeaway,2023-03-24,TXN,7483986
Txn_7719510,Juice,3,3,9,Credit Card,Takeaway,2023-08-14,TXN,7719510
Txn_7908153,Cookie,3,1,3,Cash,In-Store,2023-01-19,TXN,7908153
Txn_3083412,Coffee,5,2,10,Credit Card,In-Store,Date Not Recorded,TXN,3083412
Txn_8159649,Not Provided,4,2,8,Not Provided,In-Store,2023-06-15,TXN,8159649
Txn_5391160,Juice,2,3,6,Cash,In-Store,2023-03-09,TXN,5391160
Txn_8324715,Sandwich,5,4,20,Credit Card,Not Provided,2023-03-21,TXN,8324715
Txn_7353685,Sandwich,2,4,8,Not Provided,In-Store,Date Not Recorded,TXN,7353685
Txn_1985223,Smoothie,3,4,12,Digital Wallet,Takeaway,2023-09-21,TXN,1985223
Txn_2944460,Salad,1,5,5,Digital Wallet,In-Store,2023-04-16,TXN,2944460
Txn_6957157,Cake,1,3,3,Not Provided,Not Provided,2023-02-01,TXN,6957157
Txn_5693294,Not Provided,3,3,9,Credit Card,Not Provided,2023-12-30,TXN,5693294
Txn_2887257,Cookie,3,1,3,Credit Card,In-Store,2023-08-27,TXN,2887257
Txn_3986876,Cake,3,3,9,Cash,Takeaway,2023-11-06,TXN,3986876
Txn_1066604,Sandwich,5,4,20,Credit Card,Not Provided,2023-05-18,TXN,1066604
Txn_2494494,Coffee,1,2,2,Cash,Not Provided,2023-06-13,TXN,2494494
Txn_4464373,Cookie,2,1,2,Digital Wallet,In-Store,2023-04-22,TXN,4464373
Txn_7844770,Cake,2,3,6,Digital Wallet,Not Provided,2023-01-31,TXN,7844770
Txn_9968943,Smoothie,1,4,4,Digital Wallet,Not Provided,2023-07-25,TXN,9968943
Txn_4051488,Cookie,4,1,4,Not Provided,Takeaway,2023-06-09,TXN,4051488
Txn_2668838,Cake,4,3,12,Not Provided,Takeaway,2023-05-11,TXN,2668838
Txn_8039752,Not Provided,2,2,4,Not Provided,Takeaway,2023-11-28,TXN,8039752
Txn_3388908,Cookie,4,1,4,Not Provided,Takeaway,2023-11-22,TXN,3388908
Txn_2096487,Not Provided,5,4,20,Digital Wallet,Takeaway,2023-08-09,TXN,2096487
Txn_8795794,Sandwich,3,4,12,Cash,In-Store,2023-02-13,TXN,8795794
Txn_4627457,Cake,3,3,9,Not Provided,In-Store,2023-12-13,TXN,4627457
Txn_2352308,Cookie,2,1,2,Cash,Not Provided,2023-11-10,TXN,2352308
Txn_3980743,Salad,1,5,5,Not Provided,Takeaway,2023-09-21,TXN,3980743
Txn_6538210,Smoothie,1,4,4,Not Provided,In-Store,2023-12-29,TXN,6538210
Txn_3749051,Not Provided,3,4,12,Not Provided,Takeaway,2023-04-19,TXN,3749051
Txn_6683798,Cookie,1,1,,Digital Wallet,Takeaway,2023-07-26,TXN,6683798
Txn_7246683,Smoothie,1,4,4,Digital Wallet,Takeaway,2023-05-17,TXN,7246683
Txn_6755348,Not Provided,5,4,20,Not Provided,Not Provided,2023-06-23,TXN,6755348
Txn_3691228,Cake,3,3,9,Cash,Takeaway,2023-10-26,TXN,3691228
Txn_7407946,Salad,3,5,15,Credit Card,Not Provided,2023-03-26,TXN,7407946
Txn_8635803,Tea,2,1.5,3,Cash,Not Provided,2023-03-17,TXN,8635803
Txn_9550508,Smoothie,5,4,20,Not Provided,Not Provided,2023-11-18,TXN,9550508
Txn_8010562,Sandwich,1,4,4,Cash,Not Provided,2023-07-23,TXN,8010562
Txn_2501648,Cake,2,3,6,Credit Card,Not Provided,2023-12-05,TXN,2501648
Txn_9455679,Salad,5,5,25,Not Provided,Takeaway,2023-05-18,TXN,9455679
Txn_8105705,Juice,1,3,3,Digital Wallet,Takeaway,2023-10-17,TXN,8105705
Txn_9676096,Cake,3,3,9,Digital Wallet,Not Provided,2023-04-05,TXN,9676096
Txn_8476828,Not Provided,3,1.5,4.5,Not Provided,Takeaway,2023-10-25,TXN,8476828
Txn_2126034,Coffee,4,2,8,Cash,In-Store,2023-10-30,TXN,2126034
Txn_2151258,Cake,3,3,9,Credit Card,Not Provided,2023-08-09,TXN,2151258
Txn_3672345,Tea,3,1.5,4.5,Credit Card,Not Provided,2023-10-17,TXN,3672345
Txn_6793298,Tea,2,1.5,3,Credit Card,Not Provided,2023-04-14,TXN,6793298
Txn_3951329,Sandwich,3,4,4,Credit Card,Takeaway,2023-12-28,TXN,3951329
Txn_7480853,Smoothie,2,4,8,Digital Wallet,In-Store,2023-10-07,TXN,7480853
Txn_4944024,Smoothie,2,4,8,Not Provided,Takeaway,2023-09-26,TXN,4944024
Txn_6687528,Juice,2,3,6,Not Provided,Not Provided,2023-05-06,TXN,6687528
Txn_5531648,Coffee,5,2,10,Cash,Takeaway,2023-01-23,TXN,5531648
Txn_8789736,Coffee,2,2,4,Credit Card,Not Provided,2023-05-06,TXN,8789736
Txn_9938977,Cake,5,3,15,Cash,In-Store,2023-12-18,TXN,9938977
Txn_2730798,Tea,4,1.5,6,Credit Card,Not Provided,2023-12-01,TXN,2730798
Txn_3749801,Cake,5,3,,Credit Card,Takeaway,2023-01-03,TXN,3749801
Txn_3326626,Cake,2,3,6,Cash,Takeaway,2023-09-26,TXN,3326626
Txn_4843989,Tea,4,1.5,6,Digital Wallet,Takeaway,2023-09-30,TXN,4843989
Txn_6606514,Juice,1,3,3,Credit Card,In-Store,2023-06-25,TXN,6606514
Txn_6187752,Smoothie,5,4,20,Not Provided,Takeaway,2023-12-24,TXN,6187752
Txn_1666190,Smoothie,4,4,16,Not Provided,Takeaway,2023-07-28,TXN,1666190
Txn_9438576,Cookie,1,1,1,Credit Card,In-Store,2023-05-05,TXN,9438576
Txn_1344947,Cake,3,3,9,Not Provided,Takeaway,2023-02-16,TXN,1344947
Txn_4978922,Cookie,4,1,4,Cash,Not Provided,Date Not Recorded,TXN,4978922
Txn_3951552,Salad,2,5,10,Cash,In-Store,2023-03-25,TXN,3951552
Txn_3916668,Juice,2,3,6,Digital Wallet,Not Provided,2023-05-14,TXN,3916668
Txn_4789941,Sandwich,3,4,12,Credit Card,Not Provided,2023-04-17,TXN,4789941
Txn_6957001,Tea,4,1.5,6,Not Provided,In-Store,2023-08-08,TXN,6957001
Txn_3536893,Salad,2,5,10,Not Provided,Not Provided,2023-05-16,TXN,3536893
Txn_4519915,Smoothie,3,4,4,Digital Wallet,In-Store,2023-05-15,TXN,4519915
Txn_3269434,Juice,1,3,3,Cash,Not Provided,2023-02-01,TXN,3269434
Txn_3291988,Juice,2,3,6,Credit Card,Not Provided,2023-07-03,TXN,3291988
Txn_7083611,Cake,2,3,6,Not Provided,Not Provided,2023-05-15,TXN,7083611
Txn_1875220,Tea,3,1.5,4.5,Cash,In-Store,2023-03-07,TXN,1875220
Txn_1926712,Coffee,5,2,,Credit Card,Not Provided,2023-01-31,TXN,1926712
Txn_5552114,Sandwich,2,4,8,Not Provided,In-Store,2023-06-13,TXN,5552114
Txn_5672583,Juice,2,3,6,Cash,Takeaway,2023-04-09,TXN,5672583
Txn_3717444,Smoothie,3,4,12,Not Provided,Not Provided,2023-09-07,TXN,3717444
Txn_1899114,Tea,3,1.5,4.5,Digital Wallet,Takeaway,2023-04-05,TXN,1899114
Txn_2625388,Coffee,5,2,10,Digital Wallet,In-Store,2023-02-09,TXN,2625388
Txn_7153665,Salad,5,5,25,Cash,In-Store,2023-07-31,TXN,7153665
Txn_9161256,Smoothie,2,4,8,Digital Wallet,In-Store,2023-01-01,TXN,9161256
Txn_2010060,Not Provided,1,3,3,Cash,Not Provided,2023-11-09,TXN,2010060
Txn_9077843,Tea,3,1.5,4.5,Not Provided,Not Provided,2023-03-28,TXN,9077843
Txn_5611262,Not Provided,2,5,10,Digital Wallet,In-Store,2023-05-22,TXN,5611262
Txn_3255254,Juice,4,3,12,Cash,Not Provided,2023-03-23,TXN,3255254
Txn_9275800,Smoothie,3,4,12,Cash,Not Provided,2023-05-01,TXN,9275800
Txn_2430215,Not Provided,2,1,2,Digital Wallet,Not Provided,2023-04-10,TXN,2430215
Txn_1372003,Tea,4,1.5,6,Digital Wallet,Takeaway,2023-10-13,TXN,1372003
Txn_7364110,Coffee,5,2,10,Cash,Not Provided,Date Not Recorded,TXN,7364110
